customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8663-UPDGF,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.925,1980.055,No
6719-FGEDO,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),111.55,7814.620000000001,No
1837-YQUCE,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.10249999999999,4635.675,No
2947-DOMLJ,Male,0,No,Yes,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,58.19,55.660000000000004,Yes
4112-LUEIZ,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.925,949.4100000000001,Yes
0369-ZGOVK,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),80.96,2191.42,No
4510-HIMLV,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.27,76.78,Yes
9919-KNPOO,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.445,2143.185,No
8749-JMNKX,Male,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.86999999999999,5226.045,Yes
7872-BAAZR,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.482499999999998,1108.69,No
9391-LMANN,Male,0,No,Yes,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,110.3425,5540.59,No
2430-USGXP,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.20749999999998,2630.9800000000005,Yes
8174-TBVCF,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.01999999999998,7544.955000000001,No
1698-XFZCI,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,123.9125,7174.09,No
1877-HKBQX,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.79,679.6350000000001,No
4450-DLLMH,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.99499999999999,173.525,No
0428-AXXLJ,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.424999999999997,567.93,No
2746-DIJLO,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),64.74499999999999,2600.4,No
5955-ERIHD,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.905,1856.7450000000001,Yes
0917-EZOLA,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.7725,8458.945,Yes
3508-VLHCZ,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1325,6862.955000000001,No
4086-ATNFV,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,69.91999999999999,2246.255,No
0468-YRPXN,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.61999999999999,3087.81,No
5996-NRVXR,Male,1,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),112.8725,4528.4800000000005,No
3739-YBWAB,Male,0,Yes,No,31,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,40.652499999999996,1449.7450000000001,No
7047-FWEYA,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,118.6225,5054.115,No
2000-MPKCA,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,123.9125,6966.025000000001,No
9762-YAQAA,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),93.61,3535.1250000000005,No
5949-EBSQK,Male,0,Yes,Yes,0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.6675,252.50500000000002,Yes
5473-KHBPS,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),110.05499999999999,5473.765,No
0100-DUVFC,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,120.51999999999998,8039.845,No
5397-TUPSH,Male,1,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),81.5925,5010.72,No
8950-MTZNV,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.6925,49.44500000000001,No
0326-VDYXE,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,112.2975,7680.750000000001,No
6773-LQTVT,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,40.997499999999995,1127.6650000000002,No
7274-RTAPZ,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1325,99.605,Yes
0436-TWFFZ,Female,0,No,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,98.0375,6285.62,No
8566-YPRGL,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.424999999999997,21.450000000000003,No
0311-UNPFF,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.11999999999999,2501.7850000000003,Yes
6609-MXJHJ,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.865,868.505,No
2669-OIDSD,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.05749999999999,5317.400000000001,No
8400-WZICQ,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.05499999999999,3444.9800000000005,No
3834-XUIFC,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.97999999999999,662.805,Yes
9576-SYUHJ,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.8225,3706.175,No
0410-IPFTY,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.42749999999998,2941.5650000000005,No
2831-EBWRN,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.785,219.72500000000002,No
9430-NKQLY,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.865,1969.88,No
8414-MYSHR,Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.11,494.725,Yes
0247-SLUJI,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.654999999999998,21.67,No
9402-ORRAH,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.225,1540.3300000000002,No
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.99499999999999,452.76000000000005,No
1293-HHSHJ,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.265,815.1,No
4840-ORQXB,Female,1,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,120.46249999999999,6425.485000000001,No
7599-FKVXZ,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),122.07249999999999,4963.97,Yes
3982-DQLUS,Male,1,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,98.6125,6257.295,No
8610-ZIKJJ,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.345,35.09,No
3756-VNWDH,Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,115.8625,7342.115,No
7801-KICAO,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.2725,1480.325,No
7673-LPRNY,Female,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,90.3325,2027.355,No
8229-TNIQA,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.09499999999999,216.645,Yes
6060-QBMGV,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.8275,1577.18,No
7339-POGZN,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.305,236.00500000000002,No
2828-SLQPF,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.74999999999999,952.4350000000001,No
4465-VDKIQ,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,89.46999999999998,1494.46,No
2921-XWDJH,Female,1,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.9675,3461.8650000000002,No
6221-AVQYL,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.2375,144.15500000000003,Yes
2558-BUOZZ,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),109.01999999999998,4989.435,No
9257-AZMTZ,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.115,1186.625,No
0003-MKNFE,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.88499999999999,596.64,No
0975-UYDTX,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.61499999999998,2543.8050000000003,No
7743-EXURX,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.70749999999999,456.55500000000006,Yes
4682-BLBUC,Male,0,Yes,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,81.5925,3575.495,No
0975-VOOVL,Female,0,No,No,0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,33.58,108.35000000000001,No
5968-VXZLG,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.589999999999996,96.69000000000001,No
5569-KGJHX,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.15249999999999,830.115,Yes
4988-IQIGL,Male,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.65249999999999,82.885,Yes
5201-FRKKS,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.445,2147.4750000000004,No
9799-CAYJJ,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.695,169.18000000000004,No
7730-IUTDZ,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.47999999999999,3518.46,Yes
0426-TIRNE,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.034999999999997,22.990000000000002,Yes
5443-SCMKX,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,108.445,6171.165,No
8295-KMENE,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,87.91749999999999,4971.450000000001,No
6738-ISCBM,Male,0,No,No,40,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,62.099999999999994,2684.275,No
9821-BESNZ,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,119.88749999999999,7546.660000000001,No
3678-MNGZX,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.9425,1515.4700000000003,No
1335-NTIUC,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.692499999999995,209.275,No
2916-BQZLN,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.46249999999999,1817.1450000000002,No
4558-CGYCZ,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.7125,86.13000000000001,No
2368-GAKKQ,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),130.6975,8733.175000000001,No
8710-YGLWG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.63499999999999,49.39,No
3199-XGZCY,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.5375,634.3700000000001,No
3785-KTYSH,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.29,1406.9,No
6814-ZPWFQ,Male,1,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.749999999999996,1386.7700000000002,No
4063-EIKNQ,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.092499999999998,294.08500000000004,No
6993-YCOBK,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,127.18999999999998,7245.535000000001,No
5206-HPJKM,Male,0,No,No,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.824999999999996,1027.565,No
7587-RZNME,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.794999999999995,136.01500000000001,Yes
0748-RDGGM,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),125.925,8288.115,Yes
8393-JMVMB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.367499999999996,21.395,No
5019-GQVCR,Male,1,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.57749999999999,4010.1600000000003,No
6036-TTFYU,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.54,345.89500000000004,No
2550-AEVRU,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,61.4675,3358.3,No
0969-RGKCU,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.77,744.755,No
0378-CJKPV,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),128.915,8762.545,No
4706-AXVKM,Female,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.52,997.5350000000001,Yes
5889-JTMUL,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,109.30749999999999,5377.570000000001,Yes
9026-RNUJS,Male,1,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,57.902499999999996,260.975,Yes
3746-EUBYR,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.78999999999999,82.06,Yes
2332-EFBJY,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.654999999999998,376.64,Yes
2880-FPNAE,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.33,154.11,No
1703-MGIAB,Female,0,No,No,14,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.35,1218.8000000000002,No
4311-QTTAI,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.2525,325.105,No
9474-PHLYD,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.36749999999999,981.9150000000001,Yes
4318-RAJVY,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.77,218.07500000000002,No
2165-VOEGB,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),120.97999999999999,5305.135000000001,Yes
3612-YUNGG,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),125.58,7415.265,No
2254-DLXRI,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,91.0225,87.06500000000001,No
5062-CJJKH,Male,0,Yes,Yes,21,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,61.69749999999999,1490.9950000000001,No
9028-LIHRP,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),115.22999999999999,7929.900000000001,No
2219-MVUSO,Male,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.92249999999999,482.24,Yes
1053-MXTTK,Female,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),124.94749999999999,8498.985,No
1530-ZTDOZ,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.747499999999995,2277.8250000000003,No
1301-LOPVR,Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),63.652499999999996,1800.6450000000002,No
0853-TWRVK,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),121.43999999999998,8339.650000000001,No
8914-RBTSB,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,107.86999999999999,3321.4500000000003,Yes
6212-ATMLK,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.05499999999999,5202.725,No
8200-LGKSR,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,95.67999999999999,6738.710000000001,No
1568-BEKZM,Male,1,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),103.55749999999999,6966.74,No
0670-ANMUU,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),112.2975,7356.635000000001,No
6897-RWMUB,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),78.2575,4574.075000000001,No
0963-ZBDRN,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.63,3501.7400000000002,Yes
7594-RQHXR,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.53999999999999,87.56,Yes
6999-CHVCF,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),117.41499999999998,7864.285000000001,No
6134-KWTBV,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.909999999999997,1572.6150000000002,No
1077-HUUJM,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7075,519.915,No
6331-EWIEB,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.0375,1907.95,Yes
0895-LNKRC,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.367499999999996,124.85000000000001,No
2045-BMBTJ,Female,1,No,No,33,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.36749999999999,2073.1150000000002,No
8417-GSODA,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.03,2824.965,No
